	Unnamed: 0	best_epoch	best_validation_accuracy	best_validation_loss	dataset_reader.granularity	dataset_reader.lazy	dataset_reader.sample	dataset_reader.token_indexers.elmo.type	dataset_reader.token_indexers.tokens.lowercase_tokens	dataset_reader.token_indexers.tokens.type	dataset_reader.type	dataset_reader.use_subtrees	embedding	epoch	evaluate_on_test	iterator.batch_size	iterator.type	model.dropout	model.encoder.aggregations	model.encoder.architecture.bidirectional	model.encoder.architecture.hidden_size	model.encoder.architecture.input_size	model.encoder.architecture.num_layers	model.encoder.architecture.type	model.encoder.type	model.input_embedder.token_embedders.elmo.do_layer_norm	model.input_embedder.token_embedders.elmo.dropout	model.input_embedder.token_embedders.elmo.options_file	model.input_embedder.token_embedders.elmo.requires_grad	model.input_embedder.token_embedders.elmo.type	model.input_embedder.token_embedders.elmo.weight_file	model.input_embedder.token_embedders.tokens.embedding_dim	model.input_embedder.token_embedders.tokens.pretrained_file	model.input_embedder.token_embedders.tokens.trainable	model.type	peak_cpu_memory_MB	peak_gpu_0_memory_MB	peak_gpu_1_memory_MB	peak_gpu_2_memory_MB	peak_gpu_3_memory_MB	test_data_path	train_data_path	trainer.cuda_device	trainer.learning_rate_scheduler.factor	trainer.learning_rate_scheduler.patience	trainer.learning_rate_scheduler.type	trainer.num_epochs	trainer.num_serialized_models_to_keep	trainer.optimizer.lr	trainer.optimizer.type	trainer.patience	trainer.validation_metric	training_accuracy	training_cpu_memory_MB	training_duration	training_epochs	training_gpu_0_memory_MB	training_gpu_1_memory_MB	training_gpu_2_memory_MB	training_gpu_3_memory_MB	training_loss	training_start_epoch	validation_accuracy	validation_data_path	validation_dataset_reader.granularity	validation_dataset_reader.lazy	validation_dataset_reader.token_indexers.elmo.type	validation_dataset_reader.token_indexers.tokens.lowercase_tokens	validation_dataset_reader.token_indexers.tokens.type	validation_dataset_reader.type	validation_dataset_reader.use_subtrees	validation_loss	vocabulary.max_vocab_size
20	20	2	0.8474770642201835	0.4231451430491039	2-class	False	6919		True	single_id	sst_tokens	True	glove	11	False	64	basic	0.4	['maxpool attention meanpool final_state']	True	484	50	3	lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	2810.5440000000003	791	1025	1755	1287		https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	0.5	2	reduce_on_plateau	50	1	0.004530618477991282	adam	10	+accuracy	0.996305443650424	2810.5440000000003	1055.0	11	791	989	1755	1287	0.00936908392329734	0	0.8142201834862385	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	False		True	single_id	sst_tokens	False	1.4594816608088357	
21	21	13	0.5951834862385321	0.7360103598662785	2-class	False	6919		True	single_id	sst_tokens	True	glove	22	False	64	basic	0.0	['final_state']	True	350	50	1	lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	2754.1240000000003	829	805	841	759		https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	0.5	2	reduce_on_plateau	50	1	0.09134340547863624	adam	10	+accuracy	0.7384962649553617	2754.1240000000003	1098.0	22	829	787	841	669	0.5200922789119686	0	0.5607798165137615	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	False		True	single_id	sst_tokens	False	0.7402161487511226	
22	22	5	0.8405963302752294	0.4455037904637201	2-class	False	6919		True	single_id	sst_tokens	True	glove	14	False	64	basic	0.3	['final_state meanpool attention']	True	492	50	3	lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	2810.5	1293	1077	1115	1557		https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	0.5	2	reduce_on_plateau	50	1	9.317204524519684e-05	adam	10	+accuracy	0.9637022491244408	2810.4640000000004	1336.0	14	1041	629	1115	1557	0.1011999311544474	0	0.8325688073394495	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	False		True	single_id	sst_tokens	False	0.6180722543171474	
23	23	0	0.8543577981651376	0.3510345805968557	2-class	False	6919		True	single_id	sst_tokens	True	glove	9	False	64	basic	0.4	['attention']	True	477	50	1	lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	2756.4840000000004	903	787	841	759		https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	0.5	2	reduce_on_plateau	50	1	0.003858191874194858	adam	10	+accuracy	0.988845476445938	2756.4759999999997	476.00000000000006	9	823	787	841	669	0.029235781437338574	0	0.8314220183486238	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	False		True	single_id	sst_tokens	False	0.9577069623129708	
24	24	13	0.75	0.5190732606819698	2-class	False	6919		True	single_id	sst_tokens	True	glove	22	False	64	basic	0.4	['meanpool']	True	372	50	1	lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	2754.88	1805	651	829	751		https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	0.5	2	reduce_on_plateau	50	1	4.586329246160372e-06	adam	10	+accuracy	0.7949369394902525	2754.88	1083.0	22	1805	651	829	751	0.4664972429911707	0	0.7488532110091743	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	False		True	single_id	sst_tokens	False	0.5183059339012418	
25	25	5	0.856651376146789	0.4411518595048359	2-class	False	6919		True	single_id	sst_tokens	True	glove	14	False	64	basic	0.0	['meanpool maxpool final_state attention']	True	274	50	1	lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	2751.072	1045	659	719	713		https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	0.5	2	reduce_on_plateau	50	1	0.00031792622283526153	adam	10	+accuracy	0.9749984816891714	2751.0679999999998	748.0	14	1045	659	719	10	0.060310633248683326	0	0.8509174311926605	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	False		True	single_id	sst_tokens	False	0.6276645830699376	10000.0
26	26	12	0.786697247706422	0.4406562681709017	2-class	False	6919		True	single_id	sst_tokens	True	glove	21	False	64	basic	0.0	['attention maxpool meanpool']	True	450	50	2	lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	2772.712	1253	1231	823	887		https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	0.5	2	reduce_on_plateau	50	1	9.966615952209247e-06	adam	10	+accuracy	0.8419134765269146	2772.712	1487.0	21	1253	1231	687	703	0.3539771732193818	0	0.7844036697247706	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	False		True	single_id	sst_tokens	False	0.43862401587622507	
27	27	20	0.8233944954128442	0.4868164871420179	2-class	False	6919		True	single_id	sst_tokens	True	glove	29	False	64	basic	0.1	['meanpool']	True	211	50	2	lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	2755.06	1805	651	1715	751		https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	0.5	2	reduce_on_plateau	50	1	5.511264108062583e-05	adam	10	+accuracy	0.9260582626475292	2755.06	1753.0	29	1805	651	699	751	0.1906502679897559	0	0.8199541284403671	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	False		True	single_id	sst_tokens	False	0.4914187107767378	
28	28	3	0.8337155963302753	0.6065021540437426	2-class	False	6919		True	single_id	sst_tokens	True	glove	12	False	64	basic	0.3	['maxpool meanpool attention final_state']	True	494	50	1	lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	2757.672	1253	1231	687	887		https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	0.5	2	reduce_on_plateau	50	1	0.006707311362388169	adam	10	+accuracy	0.9947264003886876	2757.672	703.0	12	1253	1231	687	887	0.014568402963823009	0	0.8165137614678899	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	False		True	single_id	sst_tokens	False	1.4190803170204165	
29	29	0	0.8211009174311926	0.4299871346780232	2-class	False	6919		True	single_id	sst_tokens	True	glove	9	False	64	basic	0.1	['meanpool']	True	199	50	1	lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	2750.316	791	697	1755	757		https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	0.5	2	reduce_on_plateau	50	1	0.020902108541679384	adam	10	+accuracy	0.9528007773751442	2750.308	484.00000000000006	9	639	697	1713	757	0.12675645525465898	0	0.7855504587155964	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	False		True	single_id	sst_tokens	False	0.6050030067563057	
30	30	8	0.8440366972477065	0.4929523893765041	2-class	False	6919		True	single_id	sst_tokens	True	glove	17	False	64	basic	0.0	['attention']	True	459	50	1	lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	2757.428	1253	1231	1115	853		https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	0.5	2	reduce_on_plateau	50	1	0.00011888122148041248	adam	10	+accuracy	0.958064254914266	2757.428	868.0	17	1253	1231	823	853	0.1134430505184534	0	0.8268348623853211	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	False		True	single_id	sst_tokens	False	0.5747006152357373	
31	31	14	0.8291284403669725	0.44270577813897816	2-class	False	6919		True	single_id	sst_tokens	True	glove	23	False	64	basic	0.0	['meanpool maxpool']	True	88	50	2	lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	2754.012	1805	651	829	879		https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	0.5	2	reduce_on_plateau	50	1	7.879677961682959e-05	adam	10	+accuracy	0.936929368180254	2754.012	1409.0	23	1805	651	699	879	0.16473817710952898	0	0.8256880733944955	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	False		True	single_id	sst_tokens	False	0.4524708262511662	
32	32	13	0.731651376146789	0.5214875383036477	2-class	False	6919		True	single_id	sst_tokens	True	glove	22	False	64	basic	0.3	['final_state meanpool maxpool']	True	303	50	1	lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	2750.252	1253	1231	687	759		https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	0.5	2	reduce_on_plateau	50	1	5.147069391593892e-06	adam	10	+accuracy	0.8078020932445291	2750.252	1121.0	22	829	805	613	759	0.4308451401079411	0	0.731651376146789	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	False		True	single_id	sst_tokens	False	0.5205878061907632	
33	33	3	0.8314220183486238	0.4209134685141699	2-class	False	6919		True	single_id	sst_tokens	True	glove	12	False	64	basic	0.0	['meanpool maxpool attention final_state']	True	82	50	1	lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	2750.06	1293	629	1115	1557		https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	0.5	2	reduce_on_plateau	50	1	0.00020627348844528772	adam	10	+accuracy	0.9645626252606434	2750.0559999999996	629.0	12	1227	629	821	853	0.09650552567273107	0	0.8165137614678899	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	False		True	single_id	sst_tokens	False	0.6442517212459019	
34	34	0	0.7912844036697247	0.6002083122730255	2-class	False	6919		True	single_id	sst_tokens	True	glove	9	False	64	basic	0.0	['meanpool attention maxpool final_state']	True	428	50	1	lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	2757.836	903	787	841	899		https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	0.5	2	reduce_on_plateau	50	1	0.02747889147051701	adam	10	+accuracy	0.8167196388444642	2757.828	513.0	9	903	691	841	899	1.4829173362451975	0	0.6949541284403671	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	False		True	single_id	sst_tokens	False	2.6627666907651077	
35	35	9	0.7775229357798165	0.4769030192068645	2-class	False	6919		True	single_id	sst_tokens	True	glove	18	False	64	basic	0.1	['final_state']	True	446	50	2	lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	2778.9159999999997	1253	1231	823	887		https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	0.5	2	reduce_on_plateau	50	1	1.0339867105333106e-05	adam	10	+accuracy	0.8341498471567099	2778.8920000000003	1249.0	18	1253	10	601	759	0.3764854611954386	0	0.7775229357798165	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	False		True	single_id	sst_tokens	False	0.4719616004398891	
36	36	2	0.8440366972477065	0.4130231844527381	2-class	False	6919		True	single_id	sst_tokens	True	glove	11	False	64	basic	0.1	['meanpool']	True	376	50	2	lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	2773.308	733	933	1383	901		https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	0.5	2	reduce_on_plateau	50	1	0.00042876829315736416	adam	10	+accuracy	0.9898779278093812	2773.304	771.0	11	733	933	1383	901	0.0265795118890225	0	0.8291284403669725	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	False		True	single_id	sst_tokens	False	0.8998489422457558	
37	37	0	0.8451834862385321	0.3842410487788064	2-class	False	6919		True	single_id	sst_tokens	True	glove	9	False	64	basic	0.3	['final_state attention maxpool']	True	338	50	2	lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	2768.032	1293	1077	981	1555		https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	0.5	2	reduce_on_plateau	50	1	0.006488465434845833	adam	10	+accuracy	0.9862643480373302	2768.028	618.0	9	1293	1077	981	1555	0.034195709743155785	0	0.8107798165137615	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	False		True	single_id	sst_tokens	False	1.093947287116732	
38	38	21	0.5997706422018348	0.6579541989735195	2-class	False	6919		True	single_id	sst_tokens	True	glove	30	False	64	basic	0.2	['final_state maxpool attention meanpool']	True	462	50	3	lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	2802.804	1805	1555	1715	879		https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	0.5	2	reduce_on_plateau	50	1	0.07198701929333877	adam	10	+accuracy	0.7029374253497176	2802.788	2719.0	30	1805	1555	1129	775	0.5159369542847334	0	0.588302752293578	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	False		True	single_id	sst_tokens	False	0.6620595668043409	
39	39	1	0.8520642201834863	0.4120221159287861	2-class	False	6919		True	single_id	sst_tokens	True	glove	10	False	64	basic	0.0	['meanpool final_state maxpool attention']	True	455	50	2	lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	2778.968	791	989	1755	1287		https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	0.5	2	reduce_on_plateau	50	1	0.0007479230590731315	adam	10	+accuracy	0.9982792477275948	2778.9640000000004	774.0	10	791	989	1755	1287	0.00574359290574441	0	0.8428899082568807	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	False		True	single_id	sst_tokens	False	0.8302908454622541	
40	40	3	0.7339449541284404	0.5402455862079348	2-class	False	6919		True	single_id	sst_tokens	True	glove	12	False	64	basic	0.4	['attention meanpool maxpool final_state']	True	454	50	3	lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	2799.5640000000003	1803	697	1715	757		https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	0.5	2	reduce_on_plateau	50	1	1.092853028406385e-06	adam	10	+accuracy	0.769267364414843	2799.5640000000003	1127.0	12	1803	649	1715	751	0.5192227145087533	0	0.731651376146789	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	False		True	single_id	sst_tokens	False	0.5306397250720433	
41	41	10	0.7706422018348624	0.4834158995321819	2-class	False	6919		True	single_id	sst_tokens	True	glove	19	False	64	basic	0.3	['final_state maxpool']	True	79	50	1	lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	2749.776	1253	1231	613	759		https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	0.5	2	reduce_on_plateau	50	1	2.1164354300633485e-05	adam	10	+accuracy	0.8491811243597789	2749.776	953.0	19	829	805	613	759	0.3479222796394109	0	0.768348623853211	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	False		True	single_id	sst_tokens	False	0.481892032282693	
42	42	3	0.7511467889908257	0.5130821232284818	2-class	False	6919		True	single_id	sst_tokens	True	glove	12	False	64	basic	0.1	['final_state maxpool meanpool attention']	True	227	50	2	lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	2758.9840000000004	1253	805	613	759		https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	0.5	2	reduce_on_plateau	50	1	6.63818361402588e-06	adam	10	+accuracy	0.820363584833087	2758.9840000000004	831.0	12	829	805	613	759	0.4018409511392907	0	0.7488532110091743	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	False		True	single_id	sst_tokens	False	0.4982629099062511	
43	43	10	0.7408256880733946	0.5080623243536267	2-class	False	6919		True	single_id	sst_tokens	True	glove	19	False	64	basic	0.4	['final_state meanpool']	True	341	50	1	lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	2753.3	733	711	1383	901		https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	0.5	2	reduce_on_plateau	50	1	7.02842168302387e-06	adam	10	+accuracy	0.8141688766524283	2753.3	954.0	19	661	711	1383	901	0.4188991878181696	0	0.7396788990825688	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	False		True	single_id	sst_tokens	False	0.5065031349658966	
44	44	1	0.5607798165137615	1.8133475269590105	2-class	False	6919		True	single_id	sst_tokens	True	glove	10	False	64	basic	0.3	['final_state meanpool maxpool attention']	True	350	50	2	lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	2773.9359999999997	661	1025	1333	901		https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	0.5	2	reduce_on_plateau	50	1	0.0765703485909853	adam	10	+accuracy	0.6026175678684941	2773.9359999999997	683.0	10	661	1025	883	813	0.9001374269589549	0	0.5458715596330275	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	False		True	single_id	sst_tokens	False	0.8468689514057977	
45	45	0	0.5172018348623854	0.8705103376082012	2-class	False	6919		True	single_id	sst_tokens	True	glove	9	False	64	basic	0.3	['attention']	True	194	50	2	lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	2755.96	1045	659	719	713		https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	0.5	2	reduce_on_plateau	50	1	0.09544745264501264	adam	10	+accuracy	0.5728789197724559	2755.96	620.0	9	1045	659	719	713	0.7215498637581736	0	0.5080275229357798	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	False		True	single_id	sst_tokens	False	0.7375169822147915	10000.0
46	46	3	0.8428899082568807	0.4680625626019069	2-class	False	6919		True	single_id	sst_tokens	True	glove	12	False	64	basic	0.4	['final_state meanpool']	True	412	50	3	lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	2805.232	1805	1555	1129	879		https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	0.5	2	reduce_on_plateau	50	1	0.003190322389883037	adam	10	+accuracy	0.9995647508958034	2805.204	1057.0	12	1261	1555	1129	0	0.0013606039800376866	0	0.8268348623853211	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	False		True	single_id	sst_tokens	False	2.441666986261095	
47	47	1	0.856651376146789	0.3879449442028999	2-class	False	6919		True	single_id	sst_tokens	True	glove	10	False	64	basic	0.3	['attention meanpool final_state']	True	206	50	1	lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	2751.1479999999997	903	691	841	899		https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	0.5	2	reduce_on_plateau	50	1	0.0010125025541786335	adam	10	+accuracy	0.9939571229022004	2751.1440000000002	543.0	10	733	691	841	899	0.016872411106267964	0	0.8256880733944955	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	False		True	single_id	sst_tokens	False	0.9750344029494694	
48	48	1	0.8520642201834863	0.3738478273153305	2-class	False	6919		True	single_id	sst_tokens	True	glove	10	False	64	basic	0.1	['final_state']	True	280	50	2	lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	2764.284	661	1025	883	901		https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	0.5	2	reduce_on_plateau	50	1	0.0058894124710660144	adam	10	+accuracy	0.9903232989857684	2764.28	667.0	10	661	1025	883	813	0.02566010915008349	0	0.8004587155963303	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	False		True	single_id	sst_tokens	False	0.9234729728528432	
49	49	3	0.8532110091743119	0.4514409516538893	2-class	False	6919		True	single_id	sst_tokens	True	glove	12	False	64	basic	0.2	['maxpool attention']	True	139	50	1	lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	2750.136	903	787	841	669		https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	0.5	2	reduce_on_plateau	50	1	0.0017185793817642802	adam	10	+accuracy	0.993197967487904	2750.132	624.0	12	903	691	841	669	0.017550499077585956	0	0.8233944954128442	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	False		True	single_id	sst_tokens	False	0.92763609119824	
50	50	14	0.8016055045871558	0.4287416615656444	2-class	False	6919		True	single_id	sst_tokens	True	glove	23	False	64	basic	0.0	['maxpool meanpool final_state']	True	496	50	2	lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	2786.52	1261	1555	1129	775		https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	0.5	2	reduce_on_plateau	50	1	1.6791667210901853e-05	adam	10	+accuracy	0.8673704880863209	2786.52	1460.0	23	1261	0	0	0	0.3071322816042857	0	0.7981651376146789	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	False		True	single_id	sst_tokens	False	0.4265425226518086	
51	51	2	0.5871559633027523	3.6126493215560913	2-class	False	6919		True	single_id	sst_tokens	True	glove	11	False	64	basic	0.0	['final_state attention maxpool meanpool']	True	496	50	2	lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	2782.1	1227	1231	1115	1557		https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	0.5	2	reduce_on_plateau	50	1	0.09037969680822434	adam	10	+accuracy	0.6365771200680204	2782.0879999999997	835.0	11	1227	1231	823	853	1.0631160145056062	0	0.5493119266055045	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	False		True	single_id	sst_tokens	False	1.2169625631400518	
52	52	15	0.7064220183486238	0.6644082835742405	2-class	False	6919		True	single_id	sst_tokens	True	glove	24	False	64	basic	0.2	['final_state attention maxpool meanpool']	True	235	50	1	lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	2749.8520000000003	733	933	1383	901		https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	0.5	2	reduce_on_plateau	50	1	0.053712544751574866	adam	10	+accuracy	0.9329007834483876	2749.8520000000003	1237.0	24	733	711	1383	901	0.1717301094397864	0	0.6903669724770642	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	False		True	single_id	sst_tokens	False	0.6392643472978047	
