Unnamed: 0	best_epoch	best_validation_accuracy	best_validation_loss	dataset_reader.lazy	dataset_reader.sample	dataset_reader.token_indexers.tokens.lowercase_tokens	dataset_reader.token_indexers.tokens.type	dataset_reader.tokenizer.word_splitter	dataset_reader.type	epoch	iterator.batch_size	iterator.type	model.dropout	model.encoder	model.encoder.aggregations	model.encoder.architecture.averaged	model.encoder.architecture.bidirectional	model.encoder.architecture.embedding_dim	model.encoder.architecture.hidden_size	model.encoder.architecture.input_size	model.encoder.architecture.ngram_filter_sizes	model.encoder.architecture.num_filters	model.encoder.architecture.num_layers	model.encoder.architecture.output_dim	model.encoder.architecture.type	model.encoder.type	model.input_embedder.token_embedders.tokens.embedding_dim	model.input_embedder.token_embedders.tokens.pretrained_file	model.input_embedder.token_embedders.tokens.trainable	model.input_embedder.token_embedders.tokens.type	model.type	peak_cpu_memory_MB	peak_gpu_0_memory_MB	peak_gpu_1_memory_MB	peak_gpu_2_memory_MB	peak_gpu_3_memory_MB	peak_gpu_4_memory_MB	peak_gpu_5_memory_MB	peak_gpu_6_memory_MB	peak_gpu_7_memory_MB	train_data_path	trainer.cuda_device	trainer.learning_rate_scheduler.factor	trainer.learning_rate_scheduler.patience	trainer.learning_rate_scheduler.type	trainer.num_epochs	trainer.num_serialized_models_to_keep	trainer.optimizer.lr	trainer.optimizer.type	trainer.patience	trainer.validation_metric	training_accuracy	training_cpu_memory_MB	training_duration	training_epochs	training_gpu_0_memory_MB	training_gpu_1_memory_MB	training_gpu_2_memory_MB	training_gpu_3_memory_MB	training_gpu_4_memory_MB	training_gpu_5_memory_MB	training_gpu_6_memory_MB	training_gpu_7_memory_MB	training_loss	training_start_epoch	validation_accuracy	validation_data_path	validation_dataset_reader.lazy	validation_dataset_reader.sample	validation_dataset_reader.token_indexers.tokens.lowercase_tokens	validation_dataset_reader.token_indexers.tokens.type	validation_dataset_reader.tokenizer.word_splitter	validation_dataset_reader.type	validation_loss
32	47	0.589	0.9891017335879652	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	49	64	basic	0.1					50.0			[1, 2, 3, 4, 5]	502.0		273.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2586.492	599	613	599	599	599.0	599.0	777.0	599.0	/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.3873522750567163e-06	adam	10	+accuracy	0.5891	2586.492	197.0	49	599	599	599	599	599.0	599.0	777.0	599.0	0.9939256386392435	0	0.589	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.9888408802732636
33	11	0.7838	0.6051382871368264	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	20	64	basic	0.1												linear					bag_of_word_counts	classifier	2572.744	725	599	599	599	613.0	879.0	879.0	599.0	/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.002722606157827551	adam	10	+accuracy	0.9576	2572.744	1849.0	20	599	599	599	599	599.0	599.0	715.0	599.0	0.1962121843722216	0	0.7836	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6049147021921375
34	4	0.7838	0.604280440490457	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	13	64	basic	0.0												linear					bag_of_word_counts	classifier	2573.144	599	789	683	1455	707.0	785.0	593.0	1447.0	/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0038055839834380384	adam	10	+accuracy	0.9795	2573.136	1136.0	13	599	599	599	1333	593.0	599.0	593.0	1031.0	0.12583623285506182	0	0.7786	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6092003723488578
35	5	0.7876	0.6009141546261462	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	14	64	basic	0.1					50.0			[1, 2, 3, 4, 5, 6, 7, 8, 9]	246.0		464.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2589.536	613	599	899	637	789.0	599.0	613.0	819.0	/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	9.686149467064366e-05	adam	10	+accuracy	0.9333	2589.536	90.0	14	613	599	899	637	0.0	599.0	613.0	819.0	0.2422493742719577	0	0.7836	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.5869962399518942
36	6	0.7778	0.6174049400076081	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	15	64	basic	0.2			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2580.792	599	599	735	593	613.0	599.0	599.0	599.0	/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.002868250565687591	adam	10	+accuracy	0.948	2580.792	43.0	15	599	599	563	593	613.0	599.0	599.0	599.0	0.17925763267810174	0	0.7708	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6455732387832448
37	0	0.784	0.5961714967896666	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.3		maxpool		True		507.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2633.312	599	599	1353	593	599.0	599.0	599.0	599.0	/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.008280860423624855	adam	10	+accuracy	0.9921	2633.312	101.0	9	599	599	1353	593	599.0	599.0	599.0	599.0	0.022926902256099283	0	0.68	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.015205341049388
38	42	0.617	1.3694508422779132	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	49	64	basic	0.3												linear					bag_of_word_counts	classifier	2572.124	725	1145	1347	839	613.0	923.0	955.0	599.0	/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.629821980318539e-06	adam	10	+accuracy	0.5843	2572.124	3995.0000000000014	49	599	599	0	0	0.0	599.0	0.0	599.0	1.3686451706916662	0	0.617	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.3693446539625336
39	0	0.7656	0.6577294238760502	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.1			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2596.08	613	613	613	605	789.0	789.0	613.0	785.0	/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.07535365151279902	adam	10	+accuracy	0.9912	2596.08	56.0	9	613	0	613	605	789.0	599.0	613.0	785.0	0.02938286334893126	0	0.7388	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.049650669475145
40	0	0.772	0.6371494078937965	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.2					50.0			[1, 2, 3, 4, 5, 6, 7]	260.0		106.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2585.808	1001	593	851	761	599.0	599.0	613.0	599.0	/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.00915089617875814	adam	10	+accuracy	0.9888	2585.7960000000007	43.0	9	1001	593	851	761	599.0	599.0	613.0	599.0	0.051850327272798605	0	0.7082	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	6.569523222838776
41	2	0.7854	0.586511021173453	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	11	64	basic	0.0					50.0			[1, 2, 3, 4, 5, 6, 7, 8, 9]	162.0		209.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2590.944	599	741	593	599	593.0	739.0	593.0	599.0	/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.00019116436269979767	adam	10	+accuracy	0.9825	2590.944	59.00000000000001	11	599	741	593	599	593.0	739.0	593.0	599.0	0.08915442534407993	0	0.7818	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6679171131381506
42	27	0.7296	0.7311818312995041	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	36	64	basic	0.2		meanpool		True		340.0	50.0			1.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2589.32	599	789	593	599	593.0	785.0	593.0	599.0	/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	2.7637320820599104e-05	adam	10	+accuracy	0.7281	2589.32	212.0	36	599	613	593	599	593.0	785.0	593.0	599.0	0.7313683841638504	0	0.7294	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.7310483350029474
43	1	0.7674	0.6236916916279853	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	10	64	basic	0.3					50.0			[1, 2, 3, 4, 5, 6]	302.0		501.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2587.196	599	599	771	593	903.0	599.0	599.0	599.0	/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.003227031639098531	adam	10	+accuracy	0.9925	2587.188	45.0	10	599	599	771	593	903.0	599.0	599.0	599.0	0.02139470114070139	0	0.7508	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.2259760680077951
44	30	0.769	0.6220281478724902	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	39	64	basic	0.2			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2584.232	773	599	851	613	599.0	665.0	611.0	599.0	/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0015109294381605654	adam	10	+accuracy	0.8671	2584.232	121.0	39	773	593	851	613	599.0	599.0	611.0	599.0	0.39379808942603456	0	0.769	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.622008952913405
45	28	0.7448	0.7050075259389756	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	37	64	basic	0.2			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2581.328	599	1145	613	599	599.0	599.0	757.0	599.0	/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0005866220975361029	adam	10	+accuracy	0.7717	2581.328	106.0	37	599	613	613	599	599.0	599.0	709.0	599.0	0.6530027759682601	0	0.7448	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.7048227726658688
46	25	0.7546	0.7273059087463573	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	34	64	basic	0.3												linear					bag_of_word_counts	classifier	2576.508	725	613	599	839	613.0	913.0	955.0	871.0	/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0005482472288403148	adam	10	+accuracy	0.8131	2576.508	3115.0	34	0	599	599	599	599.0	599.0	879.0	599.0	0.6091633416285179	0	0.7546	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.7269027678272392
47	12	0.4854	1.2982066326503512	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	21	64	basic	0.2			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2581.792	613	613	613	605	789.0	789.0	613.0	785.0	/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.7668651050769372e-06	adam	10	+accuracy	0.4179	2581.792	129.0	21	307	613	613	605	789.0	141.0	613.0	785.0	1.308177530385886	0	0.4852	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.2976360079608389
48	0	0.7709999999999999	0.6555628105054928	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.2												linear					bag_of_word_counts	classifier	2573.58	599	947	599	611	599.0	599.0	911.0	599.0	/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.025809479705650142	adam	10	+accuracy	0.9847	2573.576	836.0	9	599	599	599	0	599.0	599.0	0.0	599.0	0.05562596569419097	0	0.7032	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.96746025658861
49	10	0.7872	0.5892778459606292	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	19	64	basic	0.1					50.0			[1, 2, 3, 4, 5, 6, 7, 8, 9]	176.0		335.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2587.648	599	789	593	599	593.0	749.0	593.0	599.0	/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.00011622327337655124	adam	10	+accuracy	0.9415	2587.648	96.0	19	599	789	593	599	593.0	739.0	593.0	599.0	0.21693658985339911	0	0.7838	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.5989269570836538
50	46	0.5454	1.3741322318209876	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	49	64	basic	0.1												linear					bag_of_word_counts	classifier	2573.888	599	947	599	599	599.0	599.0	911.0	599.0	/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.4527503418846853e-06	adam	10	+accuracy	0.5427	2573.888	1934.0	49	0	599	0	0	0.0	599.0	0.0	0.0	1.3732999654332545	0	0.5452	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.374088928669314
51	38	0.5760000000000001	1.0390426380724846	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	47	64	basic	0.1			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2582.652	725	599	599	599	599.0	599.0	613.0	599.0	/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	8.324926359856492e-05	adam	10	+accuracy	0.5770000000000001	2582.652	129.0	47	613	599	599	599	599.0	599.0	613.0	599.0	1.0428893923000166	0	0.5760000000000001	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.03901698166811
52	18	0.7756	0.6126385138759131	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	27	64	basic	0.4			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2581.0	613	599	959	1113	593.0	599.0	613.0	873.0	/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0019634160530285906	adam	10	+accuracy	0.8679	2580.992	93.0	27	613	599	959	1113	593.0	599.0	599.0	873.0	0.3990637454067826	0	0.7744	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6124437308009667
53	21	0.5356	1.2660604307923136	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	30	64	basic	0.0			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2581.012	599	599	599	611	593.0	599.0	599.0	869.0	/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	8.149082763990918e-06	adam	10	+accuracy	0.5291	2581.012	87.0	30	599	599	599	611	593.0	599.0	599.0	10.0	1.2683581668100539	0	0.5356	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.2657610962662516
54	45	0.5784	1.3661832402024088	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	49	64	basic	0.2												linear					bag_of_word_counts	classifier	2571.808	599	599	599	611	599.0	599.0	811.0	599.0	/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	2.6378422843788825e-06	adam	10	+accuracy	0.5861	2571.808	1740.0	49	0	599	0	0	0.0	0.0	0.0	0.0	1.3644533612925536	0	0.5782	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.3661328901218464
55	33	0.2342	1.3697207441812829	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	42	64	basic	0.0			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2581.344	599	599	599	599	611.0	639.0	599.0	599.0	/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	5.357366835777111e-06	adam	10	+accuracy	0.2362	2581.344	120.0	42	599	599	599	599	611.0	639.0	599.0	599.0	1.3675955701026188	0	0.2342	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.3696207894554622
56	15	0.5524	1.1504124297371394	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	24	64	basic	0.4			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2581.876	599	599	599	593	593.0	599.0	613.0	599.0	/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	4.081363114164577e-05	adam	10	+accuracy	0.5463	2581.876	69.0	24	599	599	599	593	593.0	599.0	613.0	599.0	1.1624829647647348	0	0.5522	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.1466892550263224
57	0	0.7814	0.6277399191373512	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.0					50.0			[1, 2, 3, 4, 5, 6, 7]	237.0		123.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2584.528	593	599	593	593	599.0	599.0	739.0	599.0	/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.006724146471338204	adam	10	+accuracy	0.9919	2584.516	42.0	9	593	599	593	593	599.0	599.0	739.0	599.0	0.028969777712396755	0	0.7212	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.281605393826207
58	19	0.7809999999999999	0.6212680283226545	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	28	64	basic	0.0												linear					bag_of_word_counts	classifier	2573.396	599	789	683	1455	593.0	785.0	1105.0	1447.0	/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0013391089515592935	adam	10	+accuracy	0.9262	2573.396	2547.0	28	599	599	599	599	593.0	599.0	599.0	599.0	0.3066530283659127	0	0.7808	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6204058490222013
59	3	0.7892	0.5690171194227436	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	12	64	basic	0.1		meanpool		True		275.0	50.0			1.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2586.66	599	599	599	761	593.0	599.0	599.0	599.0	/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.001270611718358573	adam	10	+accuracy	0.9843	2586.66	71.0	12	599	599	599	761	593.0	599.0	599.0	599.0	0.04597372316108767	0	0.7134	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.4082783505886416
60	21	0.7114	0.8721973797943019	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	30	64	basic	0.3												linear					bag_of_word_counts	classifier	2572.3920000000007	885	599	747	599	599.0	599.0	599.0	871.0	/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.00020012328175939318	adam	10	+accuracy	0.7251	2572.388	3215.0	30	599	599	599	599	599.0	593.0	599.0	837.0	0.8235135188527928	0	0.7112	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.8711152212529243
61	2	0.6722	1.4206225057191486	False	10000	True	single_id	just_spaces	semisupervised_text_classification_json	11	64	basic	0.0		attention		True		215.0	50.0			1.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2585.02	685	599	599	599	599.0	599.0	599.0	599.0	/home/suching/reproducibility/data/hatespeech/train_pretokenized_10k.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.05842983184335716	adam	10	+accuracy	0.9813	2585.016	65.0	11	685	599	599	599	599.0	599.0	599.0	599.0	0.05474560883394472	0	0.6536	/home/suching/reproducibility/data/hatespeech/dev_pretokenized.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5529927958416034
