Unnamed: 0	best_epoch	best_validation_accuracy	best_validation_loss	dataset_reader.lazy	dataset_reader.sample	dataset_reader.token_indexers.elmo.type	dataset_reader.token_indexers.tokens.lowercase_tokens	dataset_reader.token_indexers.tokens.type	dataset_reader.tokenizer.word_splitter	dataset_reader.type	epoch	evaluate_on_test	iterator.batch_size	iterator.type	model.dropout	model.encoder.aggregations	model.encoder.architecture.bidirectional	model.encoder.architecture.hidden_size	model.encoder.architecture.input_size	model.encoder.architecture.num_layers	model.encoder.architecture.type	model.encoder.type	model.input_embedder.token_embedders.elmo.archive_file	model.input_embedder.token_embedders.elmo.bos_eos_tokens	model.input_embedder.token_embedders.elmo.dropout	model.input_embedder.token_embedders.elmo.remove_bos_eos	model.input_embedder.token_embedders.elmo.requires_grad	model.input_embedder.token_embedders.elmo.type	model.input_embedder.token_embedders.tokens.embedding_dim	model.input_embedder.token_embedders.tokens.pretrained_file	model.input_embedder.token_embedders.tokens.trainable	model.type	peak_cpu_memory_MB	peak_gpu_0_memory_MB	peak_gpu_1_memory_MB	peak_gpu_2_memory_MB	peak_gpu_3_memory_MB	peak_gpu_4_memory_MB	peak_gpu_5_memory_MB	peak_gpu_6_memory_MB	peak_gpu_7_memory_MB	test_data_path	train_data_path	trainer.cuda_device	trainer.learning_rate_scheduler.factor	trainer.learning_rate_scheduler.patience	trainer.learning_rate_scheduler.type	trainer.num_epochs	trainer.num_serialized_models_to_keep	trainer.optimizer.lr	trainer.optimizer.type	trainer.patience	trainer.validation_metric	training_accuracy	training_cpu_memory_MB	training_duration	training_epochs	training_gpu_0_memory_MB	training_gpu_1_memory_MB	training_gpu_2_memory_MB	training_gpu_3_memory_MB	training_gpu_4_memory_MB	training_gpu_5_memory_MB	training_gpu_6_memory_MB	training_gpu_7_memory_MB	training_loss	training_start_epoch	validation_accuracy	validation_data_path	validation_dataset_reader.lazy	validation_dataset_reader.sample	validation_dataset_reader.token_indexers.elmo.type	validation_dataset_reader.token_indexers.tokens.lowercase_tokens	validation_dataset_reader.token_indexers.tokens.type	validation_dataset_reader.tokenizer.word_splitter	validation_dataset_reader.type	validation_loss	vocabulary.max_vocab_size
22	0	0.5091743119266054	0.7030739273343768	False	6919	elmo_characters			just_spaces	semisupervised_text_classification_json	9	False	32	basic	0.0	['attention maxpool']	True	213	1024	1	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	True	bidirectional_lm_token_embedder				classifier	4710.476	4961	4477	4633	5023	4969	5127	5711	4707		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.007744971354386627	adam	10	+accuracy	0.5031791907514451	4710.476	638.0	9	4961	4477	4633	5023	4969	5127	5711	4707	0.7003099907378447	0	0.5091743119266054	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters			just_spaces	semisupervised_text_classification_json	0.7134585699864796	10000
23	1	0.5091743119266054	1.1001298342432295	False	6919	elmo_characters			just_spaces	semisupervised_text_classification_json	10	False	32	basic	0.4	['maxpool meanpool']	True	119	1024	3	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	True	bidirectional_lm_token_embedder				classifier	4706.484	5417	4907	5091	4189	3969	4103	5683	5361		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.03517716807431332	adam	10	+accuracy	0.5024566473988439	4706.484	729.0	10	5417	4907	5091	4173	3969	4103	3703	5361	0.7141153513011844	0	0.5091743119266054	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters			just_spaces	semisupervised_text_classification_json	0.6941032877990178	10000
24	4	0.8910550458715596	0.4934971956536174	False	6919	elmo_characters			just_spaces	semisupervised_text_classification_json	13	False	32	basic	0.0	['meanpool final_state']	True	86	1024	2	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	True	bidirectional_lm_token_embedder				classifier	4707.1	5417	4907	5577	5457	3969	4777	4785	6031		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.00012535245450392458	adam	10	+accuracy	0.9994219653179192	4707.1	917.0	13	0	4907	0	5457	3969	4777	0	6031	0.0016409292611108948	0	0.8853211009174312	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters			just_spaces	semisupervised_text_classification_json	0.7098731003435594	10000
25	28	0.8967889908256881	0.9513233685865998	False	6919	elmo_characters			just_spaces	semisupervised_text_classification_json	37	False	32	basic	0.1	['meanpool final_state']	True	234	1024	3	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	True	bidirectional_lm_token_embedder				classifier	4722.432	5297	5783	5199	6167	5493	5289	5715	6295		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	9.718225410545545e-05	adam	10	+accuracy	1.0	4722.432	2562.0	37	5297	4181	10	6167	5493	10	5715	6295	6.8512500568469e-05	0	0.8956422018348624	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters			just_spaces	semisupervised_text_classification_json	0.962012552124049	10000
26	7	0.8841743119266054	0.5755455307662487	False	6919	elmo_characters			just_spaces	semisupervised_text_classification_json	16	False	32	basic	0.0	['attention meanpool']	True	127	1024	2	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	True	bidirectional_lm_token_embedder				classifier	4706.516	4961	4955	5181	5023	5493	5145	5711	4707		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	3.259213133255788e-05	adam	10	+accuracy	0.998699421965318	4706.516	1113.0	16	4961	4955	5175	4505	5493	5145	5711	4455	0.0075688985292263295	0	0.8807339449541285	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters			just_spaces	semisupervised_text_classification_json	0.6537320084337678	10000
27	9	0.8314220183486238	0.3906705980854375	False	6919	elmo_characters			just_spaces	semisupervised_text_classification_json	18	False	32	basic	0.3	['final_state']	True	417	1024	3	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	True	bidirectional_lm_token_embedder				classifier	4758.608	6125	5783	5199	6167	5493	6709	5715	6309		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	2.6751276306578067e-06	adam	10	+accuracy	0.8708092485549133	4758.608	1333.0	18	6125	4203	4075	5127	5493	6647	4961	6295	0.3127138482123476	0	0.8314220183486238	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters			just_spaces	semisupervised_text_classification_json	0.38855709827372	10000
28	9	0.8623853211009175	0.3430003731378487	False	6919	elmo_characters			just_spaces	semisupervised_text_classification_json	18	False	32	basic	0.1	['meanpool']	True	277	1024	2	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	True	bidirectional_lm_token_embedder				classifier	4720.748	4961	4955	5181	5023	5493	5145	5711	4707		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	5.672335618416113e-06	adam	10	+accuracy	0.9338150289017341	4720.748	1233.0	18	4961	4955	5181	4521	5493	5145	5711	4455	0.1850815752546908	0	0.8589449541284404	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters			just_spaces	semisupervised_text_classification_json	0.3524343672075442	10000
29	3	0.5091743119266054	0.6969010936362403	False	6919	elmo_characters			just_spaces	semisupervised_text_classification_json	12	False	32	basic	0.4	['final_state maxpool meanpool attention']	True	142	1024	3	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	True	bidirectional_lm_token_embedder				classifier	4709.576	4777	5557	5073	3893	3969	5367	5643	4751		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.017913207464948906	adam	10	+accuracy	0.5216763005780347	4709.576	861.0	12	4777	5557	5073	3893	3969	5367	5047	4647	0.6923058579594309	0	0.5091743119266054	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters			just_spaces	semisupervised_text_classification_json	0.6931377968617848	10000
30	1	0.8910550458715596	0.31458936791334835	False	6919	elmo_characters			just_spaces	semisupervised_text_classification_json	10	False	32	basic	0.3	['final_state']	True	491	1024	2	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	True	bidirectional_lm_token_embedder				classifier	4749.98	6141	5539	4083	4919	5509	6751	4999	4751		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.00035775959144136515	adam	10	+accuracy	0.9998554913294798	4749.98	748.0	10	6141	5539	4083	4919	5011	5365	4999	4751	0.0003207816832488583	0	0.8727064220183486	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters			just_spaces	semisupervised_text_classification_json	0.8552773955411145	10000
31	15	0.5252293577981652	0.6923447421618871	False	6919	elmo_characters			just_spaces	semisupervised_text_classification_json	24	False	32	basic	0.0	['meanpool']	True	145	1024	2	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	True	bidirectional_lm_token_embedder				classifier	4716.444	5417	5557	5091	4173	3969	5367	5683	5361		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.034851555267628814	adam	10	+accuracy	0.516907514450867	4716.444	1630.0	24	5417	4907	5091	4173	3969	4081	5683	5361	0.6923688639144194	0	0.5091743119266054	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters			just_spaces	semisupervised_text_classification_json	0.6943741909095219	10000
32	7	0.8818807339449541	0.4653843037251915	False	6919	elmo_characters			just_spaces	semisupervised_text_classification_json	16	False	32	basic	0.4	['meanpool']	True	101	1024	3	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	True	bidirectional_lm_token_embedder				classifier	4717.356	4777	5557	5091	4119	3969	5367	5683	5321		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	2.3661508822013165e-05	adam	10	+accuracy	0.994942196531792	4717.356	1129.0	16	4777	4907	5091	4111	3969	5367	5683	5321	0.028008312939704842	0	0.8761467889908257	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters			just_spaces	semisupervised_text_classification_json	0.5379640103450843	10000
33	16	0.8440366972477065	0.36096868930118425	False	6919	elmo_characters			just_spaces	semisupervised_text_classification_json	25	False	32	basic	0.0	['final_state maxpool meanpool attention']	True	397	1024	2	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	True	bidirectional_lm_token_embedder				classifier	4732.335999999998	6141	4203	5199	6167	5509	6751	5715	6309		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	3.7624642694934084e-06	adam	10	+accuracy	0.8965317919075144	4732.335999999998	1730.0	25	6125	4203	4075	4877	5509	6751	4999	4751	0.2634186572330888	0	0.8428899082568807	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters			just_spaces	semisupervised_text_classification_json	0.3608143885752985	10000
34	13	0.8692660550458715	0.37218520763729296	False	6919	elmo_characters			just_spaces	semisupervised_text_classification_json	22	False	32	basic	0.2	['final_state maxpool meanpool attention']	True	338	1024	2	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	True	bidirectional_lm_token_embedder				classifier	4727.2840000000015	5297	5783	5199	6167	5493	5145	5711	6295		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	7.321389460223236e-06	adam	10	+accuracy	0.9601156069364162	4727.2840000000015	1508.0	22	5297	4039	5199	6167	5493	4081	5711	6271	0.1225452071682374	0	0.8669724770642202	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters			just_spaces	semisupervised_text_classification_json	0.3821648167712348	10000
35	2	0.5091743119266054	0.8264646125691277	False	6919	elmo_characters			just_spaces	semisupervised_text_classification_json	11	False	32	basic	0.2	['final_state meanpool maxpool']	True	298	1024	2	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	True	bidirectional_lm_token_embedder				classifier	4721.112	4961	4813	4633	5023	5365	5145	5711	4707		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.021231484884873367	adam	10	+accuracy	0.5069364161849711	4721.112	788.0	11	4961	4477	4633	5023	10	5127	5711	4707	0.6996820165264991	0	0.4908256880733945	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters			just_spaces	semisupervised_text_classification_json	0.6978854643447059	10000
36	10	0.5217889908256881	0.69292941902365	False	6919	elmo_characters			just_spaces	semisupervised_text_classification_json	19	False	32	basic	0.0	['attention maxpool final_state meanpool']	True	452	1024	2	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	True	bidirectional_lm_token_embedder				classifier	4740.268	4859	5557	5073	4805	5027	5367	5007	4751		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.012201664390492835	adam	10	+accuracy	0.5206647398843931	4740.268	1351.0	19	4777	5557	5073	3893	3969	5367	5007	4645	0.6931928978537634	0	0.5091743119266054	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters			just_spaces	semisupervised_text_classification_json	0.6952300071716309	10000
37	0	0.5091743119266054	0.693146322454725	False	6919	elmo_characters			just_spaces	semisupervised_text_classification_json	9	False	32	basic	0.0	['attention maxpool meanpool']	True	184	1024	3	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	True	bidirectional_lm_token_embedder				classifier	4715.148	4961	4477	4633	5023	4969	5127	5711	4707		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.01347745905236075	adam	10	+accuracy	0.5216763005780347	4715.148	670.0	9	4961	4477	4633	5023	4969	5127	5711	4707	0.6923744554893212	0	0.5091743119266054	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters			just_spaces	semisupervised_text_classification_json	0.6929931278739657	10000
38	13	0.8727064220183486	0.3730462741638933	False	6919	elmo_characters			just_spaces	semisupervised_text_classification_json	22	False	32	basic	0.4	['meanpool attention maxpool final_state']	True	198	1024	3	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	True	bidirectional_lm_token_embedder				classifier	4726.7959999999985	6141	5557	4083	4919	5509	6751	5007	4751		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	7.44043538974671e-06	adam	10	+accuracy	0.9466763005780346	4726.7959999999985	1538.0	22	4859	5557	4083	4805	3945	5367	5007	4751	0.15409456133361785	0	0.8727064220183486	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters			just_spaces	semisupervised_text_classification_json	0.3812502207500594	10000
39	39	0.7465596330275229	0.593193884406771	False	6919	elmo_characters			just_spaces	semisupervised_text_classification_json	48	False	32	basic	0.3	['attention meanpool maxpool']	True	236	1024	2	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	True	bidirectional_lm_token_embedder				classifier	4717.835999999998	6125	5783	5199	6167	5509	6751	5715	6309		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	2.2631379646637884e-06	adam	10	+accuracy	0.7514450867052023	4717.835999999998	3206.0	48	6125	4203	4075	4877	5509	6751	4999	4751	0.6009112189991683	0	0.7454128440366973	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters			just_spaces	semisupervised_text_classification_json	0.5911058740956443	10000
40	23	0.7591743119266054	0.6088625916412899	False	6919	elmo_characters			just_spaces	semisupervised_text_classification_json	32	False	32	basic	0.3	['final_state']	True	96	1024	2	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	True	bidirectional_lm_token_embedder				classifier	4707.748	6141	5557	5091	4919	5011	5367	5643	5321		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	4.485809197667217e-06	adam	10	+accuracy	0.7566473988439306	4707.748	2133.0	32	4777	10	5073	357	3969	5367	5643	5321	0.6165394728084863	0	0.7591743119266054	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters			just_spaces	semisupervised_text_classification_json	0.6077266995395932	10000
41	0	0.8784403669724771	0.2973611708730459	False	6919	elmo_characters			just_spaces	semisupervised_text_classification_json	9	False	32	basic	0.1	['maxpool']	True	475	1024	3	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	True	bidirectional_lm_token_embedder				classifier	4766.388	5417	4907	5577	5457	3969	4777	4785	6031		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0002517856280655612	adam	10	+accuracy	0.9966763005780348	4766.388	716.0	9	0	4907	5577	5417	3969	4759	4785	6031	0.009700914557319357	0	0.8669724770642202	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters			just_spaces	semisupervised_text_classification_json	0.7155445979109832	10000
42	3	0.8910550458715596	0.42830017102616175	False	6919	elmo_characters			just_spaces	semisupervised_text_classification_json	12	False	32	basic	0.0	['final_state maxpool attention meanpool']	True	69	1024	2	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	True	bidirectional_lm_token_embedder				classifier	4702.68	6141	5539	4083	4919	5509	6751	4999	6309		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	8.377851287341905e-05	adam	10	+accuracy	0.9998554913294798	4702.68	855.0	12	6141	5539	4083	4919	5011	5365	4999	4751	0.0014905093478098993	0	0.8807339449541285	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters			just_spaces	semisupervised_text_classification_json	0.71369381315474	10000
43	0	0.5091743119266054	5.493649567876544	False	6919	elmo_characters			just_spaces	semisupervised_text_classification_json	9	False	32	basic	0.2	['final_state maxpool attention meanpool']	True	278	1024	3	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	True	bidirectional_lm_token_embedder				classifier	4726.648	5291	4955	5181	4521	5493	5145	5711	4509		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0911742050638447	adam	10	+accuracy	0.5017341040462427	4726.648	663.0	9	5171	4955	5181	4521	5493	4057	5711	4509	2.0241958586851023	0	0.4908256880733945	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters			just_spaces	semisupervised_text_classification_json	2.9043371421950206	10000
44	0	0.5091743119266054	0.6994938020195279	False	6919	elmo_characters			just_spaces	semisupervised_text_classification_json	9	False	32	basic	0.4	['meanpool final_state']	True	176	1024	2	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	True	bidirectional_lm_token_embedder				classifier	4710.9079999999985	4859	5557	4083	4805	5011	5367	5007	4751		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.002489049156851881	adam	10	+accuracy	0.5219653179190752	4710.9079999999985	650.0	9	4859	5539	4083	4805	3945	5367	5007	4751	0.6922218563369892	0	0.5091743119266054	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters			just_spaces	semisupervised_text_classification_json	0.6934763597590583	10000
45	4	0.8853211009174312	0.5292605672563825	False	6919	elmo_characters			just_spaces	semisupervised_text_classification_json	13	False	32	basic	0.0	['final_state attention maxpool meanpool']	True	420	1024	2	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	True	bidirectional_lm_token_embedder				classifier	4742.656	5417	4907	5577	4189	3969	4759	5683	5437		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	2.2829394265910048e-05	adam	10	+accuracy	0.9995664739884392	4742.656	938.0	13	5417	4907	5577	4189	3969	4759	4769	10	0.004203661859962522	0	0.8807339449541285	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters			just_spaces	semisupervised_text_classification_json	0.8419733233749866	10000
46	0	0.5091743119266054	0.7050645095961434	False	6919	elmo_characters			just_spaces	semisupervised_text_classification_json	9	False	32	basic	0.4	['final_state']	True	414	1024	2	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	True	bidirectional_lm_token_embedder				classifier	4735.636	6125	4203	4075	5127	5493	6607	4961	6295		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0282946285626044	adam	10	+accuracy	0.5002890173410405	4735.636	668.0	9	6125	4203	4059	5127	5493	5437	4961	6295	0.7435879800726192	0	0.4908256880733945	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters			just_spaces	semisupervised_text_classification_json	0.6935459077358246	10000
47	0	0.5091743119266054	0.6931503180946622	False	6919	elmo_characters			just_spaces	semisupervised_text_classification_json	9	False	32	basic	0.4	['final_state attention']	True	468	1024	1	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	True	bidirectional_lm_token_embedder				classifier	4724.672000000001	5297	5783	5199	6167	5493	4075	5711	5215		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.005571992537936473	adam	10	+accuracy	0.5095375722543353	4724.672000000001	645.0	9	5297	5783	5199	6167	5493	4075	5711	4525	0.7106137053208417	0	0.5091743119266054	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters			just_spaces	semisupervised_text_classification_json	0.7194596145834241	10000
48	4	0.8910550458715596	0.5040152478031814	False	6919	elmo_characters			just_spaces	semisupervised_text_classification_json	13	False	32	basic	0.3	['final_state meanpool attention maxpool']	True	74	1024	3	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	True	bidirectional_lm_token_embedder				classifier	4705.224	5417	4907	5577	5457	3969	4777	4785	6031		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0001730598419243051	adam	10	+accuracy	1.0	4705.224	939.0	13	0	4907	5577	5457	3969	4777	4785	6031	0.00019094235508397976	0	0.8830275229357798	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters			just_spaces	semisupervised_text_classification_json	0.8199969213455915	10000
49	1	0.7213302752293578	0.5665327299918447	False	6919	elmo_characters			just_spaces	semisupervised_text_classification_json	10	False	32	basic	0.1	['final_state maxpool']	True	351	1024	3	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	True	bidirectional_lm_token_embedder				classifier	4739.356	6125	4203	4059	6167	5493	5437	5715	6295		/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0012058864776334519	adam	10	+accuracy	0.516907514450867	4739.356	747.0	10	6125	4203	4059	5085	5493	5437	4961	6295	0.6926914044239554	0	0.5091743119266054	/home/suching/reproducibility/data/sst2/dev.jsonl	False		elmo_characters			just_spaces	semisupervised_text_classification_json	0.6930992347853524	10000
